barcode,product_name,category,ingredients,energy_kcal,sugar_g,sodium_mg,saturated_fat_g,trans_fat_g,protein_g,fiber_g,additives_count,artificial_colors_count,artificial_sweeteners_count,preservatives_count,is_suspected_adulterant,quality_score,risk_level
890654116413,Pure Extra Virgin Olive Oil #132,Spices & Condiments,100% extra virgin cold pressed olive oil,852.0,0.0,2.1,15.9,0.0,0.0,0.0,0,0,0,0,0,89,Low Risk
890895945945,Cream-Filled Sandwich Cookies #133,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",459.6,42.0,427.5,10.4,1.98,4.6,2.0,5,0,0,2,1,5,High Risk
890242620749,Energy Drink with High Caffeine #134,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",40.8,11.4,78.5,0.0,0.0,0.4,0.0,6,1,0,2,0,67,Moderate Risk
890352015896,Coconut Water 100% Pure #135,Beverages,pure tender coconut water,17.2,2.9,29.5,0.1,0.0,0.6,1.1,0,0,0,0,0,99,Low Risk
890886090144,Roasted Chickpeas #136,Snacks,"chickpeas, olive oil, sea salt",394.9,2.3,322.9,1.1,0.0,20.7,15.5,0,0,0,0,0,99,Low Risk
890864395763,Pure Green Tea Bag #137,Beverages,100% organic green tea leaves,1.0,0.0,1.1,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890102109616,Diet Soda with Multiple Sweeteners #138,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,31.0,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890619693308,Carbonated Cola Drink #139,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",43.6,12.1,11.0,0.0,0.0,0.0,0.0,4,1,0,1,0,76,Moderate Risk
890727660732,Diet Soda with Multiple Sweeteners #140,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.0,0.0,39.2,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890846312387,Extruded Spicy Puffs #141,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",627.7,4.0,1401.7,14.4,1.12,4.9,1.4,7,2,0,2,1,5,High Risk
890369225726,Fresh Butter #142,Dairy,"pasteurized cream, salt",648.0,0.1,528.5,58.3,0.0,1.0,0.0,0,0,0,0,0,78,Low Risk
890866634407,Extruded Spicy Puffs #143,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",519.8,3.8,1501.1,17.9,1.23,4.9,1.5,7,2,0,2,1,5,High Risk
890498137784,Instant Fried Noodles #144,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",421.2,2.5,1692.0,10.3,0.46,8.8,2.5,5,1,0,2,0,47,Moderate Risk
890181817160,Commercial Potato Crisps #145,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",517.9,0.8,856.8,10.5,0.51,6.5,3.4,4,0,0,1,0,64,Moderate Risk
890219826084,Industrial White Sandwich Bread #146,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",293.6,5.7,487.1,1.2,0.19,8.2,2.2,4,0,0,2,0,84,Moderate Risk
890332602067,Synthetic Colored Hard Candies #147,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",339.8,72.4,86.8,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890688913623,Diet Soda with Multiple Sweeteners #148,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,33.8,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890316177613,Synthetic Milk Sample #149,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",182.2,0.4,786.0,16.3,4.5,1.2,0.0,5,0,0,3,1,5,High Risk
890896205497,Pure Red Chilli Powder #150,Spices & Condiments,100% dried red chillies,355.6,6.3,32.1,3.8,0.0,11.2,29.6,0,0,0,0,0,99,Low Risk
890340317803,Commercial Potato Crisps #151,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",601.4,0.9,702.5,13.0,0.6,6.2,3.4,4,0,0,1,0,67,Moderate Risk
890104232892,Cream-Filled Sandwich Cookies #152,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",444.1,35.7,349.3,10.6,2.0,4.3,2.0,5,0,0,2,1,5,High Risk
890281730120,Whole Cow Milk #153,Dairy,"milk, vitamin d3",67.5,4.1,42.7,3.0,0.0,3.1,0.0,0,0,0,0,0,99,Low Risk
890197541889,Commercial Tomato Ketchup #154,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",114.1,29.0,878.3,0.1,0.0,1.5,1.6,3,0,0,2,0,59,Moderate Risk
890490268288,Adulterated Mustard Oil with Argemone #155,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",885.7,0.0,4.5,10.9,1.65,0.0,0.0,3,1,0,0,1,14,High Risk
890385278005,Adulterated Chilli Powder with Sudan Dye #156,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",318.5,4.0,662.5,4.2,0.0,6.3,15.3,4,1,0,0,1,50,High Risk
890994223230,Fresh Butter #157,Dairy,"pasteurized cream, salt",613.7,0.1,649.8,48.0,0.0,0.9,0.0,0,0,0,0,0,77,Moderate Risk
890115876326,Fried Street-Style Savory Mix #158,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",595.9,1.5,1563.7,22.4,3.61,6.3,1.0,6,2,0,2,1,5,High Risk
890267606278,Cold Pressed Orange Juice #159,Beverages,100% freshly pressed oranges,45.3,9.3,2.1,0.1,0.0,0.7,1.4,0,0,0,0,0,99,Low Risk
890237595445,Flavored Fruit Yogurt #160,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",117.7,17.7,77.9,1.5,0.0,3.9,0.5,3,1,0,1,0,77,Moderate Risk
890161390462,Synthetic Milk Sample #161,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",186.2,0.6,752.7,12.0,4.45,1.2,0.0,5,0,0,3,1,5,High Risk
890157219862,Diet Soda with Multiple Sweeteners #162,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,33.4,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890328815329,Industrial White Sandwich Bread #163,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",227.0,5.6,563.9,1.2,0.27,7.7,1.8,4,0,0,2,0,82,Moderate Risk
890734182563,Adulterated Chilli Powder with Sudan Dye #164,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",283.1,4.5,729.0,3.6,0.0,6.1,13.0,4,1,0,0,1,49,High Risk
890902580935,Processed Nacho Chips #165,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",555.4,2.3,922.1,10.8,0.99,6.6,3.9,5,1,0,1,0,47,Moderate Risk
890831864488,Whole Cow Milk #166,Dairy,"milk, vitamin d3",56.6,5.7,52.2,2.9,0.0,3.4,0.0,0,0,0,0,0,99,Low Risk
890677669238,Fresh Butter #167,Dairy,"pasteurized cream, salt",649.1,0.1,528.6,45.7,0.0,0.9,0.0,0,0,0,0,0,78,Low Risk
890516052992,Adulterated Chilli Powder with Sudan Dye #168,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",281.3,4.5,553.9,3.9,0.0,5.8,14.4,4,1,0,0,1,51,High Risk
890650389199,Low-Cost Synthetic Fruit Drink #169,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",59.3,17.3,43.3,0.0,0.0,0.0,0.0,6,2,0,2,1,17,High Risk
890338560296,Instant Fried Noodles #170,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",441.5,2.5,1765.1,11.4,0.71,10.0,2.5,5,1,0,2,0,35,High Risk
890250676258,Adulterated Mustard Oil with Argemone #171,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",935.7,0.0,5.9,11.7,1.44,0.0,0.0,3,1,0,0,1,16,High Risk
890193073119,Fried Street-Style Savory Mix #172,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",498.4,1.8,1497.5,24.5,3.64,6.0,1.0,6,2,0,2,1,5,High Risk
890268160730,Energy Drink with High Caffeine #173,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",55.1,10.9,69.0,0.0,0.0,0.4,0.0,6,1,0,2,0,67,Moderate Risk
890994109495,Cottage Cheese (Paneer) #174,Dairy,"pasteurized milk, citric acid",290.3,1.1,19.2,17.1,0.0,16.6,0.0,0,0,0,0,0,95,Low Risk
890888157580,Pure Red Chilli Powder #175,Spices & Condiments,100% dried red chillies,324.5,7.0,29.5,3.8,0.0,12.3,27.6,0,0,0,0,0,99,Low Risk
890200978959,Coconut Water 100% Pure #176,Beverages,pure tender coconut water,20.5,3.0,21.8,0.1,0.0,0.7,1.2,0,0,0,0,0,99,Low Risk
890364601981,Diet Soda with Multiple Sweeteners #177,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.0,0.0,40.6,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890828197914,Standard Processed Cheese #178,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",291.2,1.0,1167.5,20.8,0.42,19.1,0.0,3,1,0,1,0,56,Moderate Risk
890224111476,Pure Ground Turmeric Powder #179,Spices & Condiments,100% turmeric rhizome powder,303.9,3.2,34.6,2.6,0.0,8.8,21.0,0,0,0,0,0,99,Low Risk
890810309796,Commercial Potato Crisps #180,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",580.2,0.8,897.6,14.3,0.49,6.8,3.2,4,0,0,1,0,67,Moderate Risk
890129845138,Standard Processed Cheese #181,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",354.3,1.3,1139.4,22.6,0.78,17.1,0.0,3,1,0,1,0,42,Moderate Risk
890833306969,Industrial White Sandwich Bread #182,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",244.3,4.3,505.4,1.4,0.19,8.8,1.9,4,0,0,2,0,83,Moderate Risk
890506964552,Industrial White Sandwich Bread #183,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",272.1,4.4,572.4,1.3,0.09,7.8,2.1,4,0,0,2,0,82,Moderate Risk
890357664393,Industrial White Sandwich Bread #184,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",257.6,5.3,511.3,1.2,0.2,7.7,2.2,4,0,0,2,0,83,Moderate Risk
890134379293,Synthetic Colored Hard Candies #185,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",406.7,82.3,70.3,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890106943952,Whole Cow Milk #186,Dairy,"milk, vitamin d3",68.7,4.5,50.7,3.5,0.0,3.4,0.0,0,0,0,0,0,99,Low Risk
890651914259,Coconut Water 100% Pure #187,Beverages,pure tender coconut water,18.3,3.6,27.6,0.1,0.0,0.7,1.2,0,0,0,0,0,99,Low Risk
890444860419,Coconut Water 100% Pure #188,Beverages,pure tender coconut water,19.2,3.6,29.6,0.1,0.0,0.7,1.0,0,0,0,0,0,99,Low Risk
890556301338,Extruded Spicy Puffs #189,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",601.8,4.1,1122.7,19.6,1.32,5.3,1.6,7,2,0,2,1,5,High Risk
890105491606,Synthetic Milk Sample #190,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",170.9,0.4,870.4,16.3,4.15,1.1,0.0,5,0,0,3,1,5,High Risk
890836848165,Organic Trail Mix #191,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",491.5,19.4,17.8,3.6,0.0,14.3,7.3,0,0,0,0,0,99,Moderate Risk
890337613470,Cottage Cheese (Paneer) #192,Dairy,"pasteurized milk, citric acid",292.1,1.1,20.3,15.7,0.0,18.5,0.0,0,0,0,0,0,97,Low Risk
890130090200,Pure Red Chilli Powder #193,Spices & Condiments,100% dried red chillies,310.1,8.3,26.4,3.1,0.0,13.1,28.7,0,0,0,0,0,99,Low Risk
890148359625,Commercial Potato Crisps #194,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",488.7,0.8,827.4,12.8,0.61,6.5,2.9,4,0,0,1,0,60,Moderate Risk
890743593910,Cottage Cheese (Paneer) #195,Dairy,"pasteurized milk, citric acid",248.1,1.0,24.7,17.6,0.0,19.9,0.0,0,0,0,0,0,95,Low Risk
890997229231,Organic Trail Mix #196,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",467.9,16.7,14.1,4.0,0.0,14.6,8.2,0,0,0,0,0,99,Low Risk
890616043765,Adulterated Chilli Powder with Sudan Dye #197,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",288.3,3.9,751.3,4.0,0.0,5.4,13.2,4,1,0,0,1,48,High Risk
890226428289,Fried Street-Style Savory Mix #198,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",510.4,1.4,1611.6,20.3,3.45,6.3,1.1,6,2,0,2,1,5,High Risk
890875202825,Synthetic Milk Sample #199,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",188.7,0.6,938.9,16.6,4.19,1.1,0.0,5,0,0,3,1,5,High Risk
890993803872,Diet Soda with Multiple Sweeteners #200,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,37.2,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890806062918,100% Whole Wheat Sourdough #201,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",246.5,1.3,498.8,0.6,0.0,9.7,6.3,0,0,0,0,0,99,Low Risk
890119869445,Pure Extra Virgin Olive Oil #202,Spices & Condiments,100% extra virgin cold pressed olive oil,757.3,0.0,2.2,12.6,0.0,0.0,0.0,0,0,0,0,0,92,Low Risk
890910949750,Pure Green Tea Bag #203,Beverages,100% organic green tea leaves,1.1,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890969862442,Organic Trail Mix #204,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",495.0,17.4,13.8,4.4,0.0,15.6,8.5,0,0,0,0,0,99,Low Risk
890523031949,Synthetic Milk Sample #205,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",190.4,0.5,859.7,12.3,4.31,1.2,0.0,5,0,0,3,1,5,High Risk
890161186555,Pure Extra Virgin Olive Oil #206,Spices & Condiments,100% extra virgin cold pressed olive oil,824.0,0.0,2.2,16.0,0.0,0.0,0.0,0,0,0,0,0,89,Low Risk
890967057270,Adulterated Chilli Powder with Sudan Dye #207,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",307.6,4.6,597.7,3.4,0.0,6.2,15.3,4,1,0,0,1,51,High Risk
890879069316,Cottage Cheese (Paneer) #208,Dairy,"pasteurized milk, citric acid",268.1,1.1,21.7,17.6,0.0,19.9,0.0,0,0,0,0,0,95,Low Risk
890802016929,Pure Ground Turmeric Powder #209,Spices & Condiments,100% turmeric rhizome powder,313.5,3.1,39.7,2.7,0.0,9.5,22.5,0,0,0,0,0,99,Low Risk
890974118819,Adulterated Low-Cost Paneer #210,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",279.1,3.7,508.7,20.6,2.76,8.2,0.0,4,0,0,2,1,5,High Risk
890842911395,Carbonated Cola Drink #211,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",41.0,9.2,11.5,0.0,0.0,0.0,0.0,4,1,0,1,0,78,Moderate Risk
890936141027,Dark Chocolate 85% #212,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",551.8,15.8,14.0,31.8,0.0,9.2,10.8,0,0,0,0,0,88,Low Risk
890123392417,Organic Trail Mix #213,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",503.5,20.9,13.0,4.6,0.0,15.1,8.1,0,0,0,0,0,99,Moderate Risk
890608854002,Synthetic Milk Sample #214,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",199.4,0.5,758.4,13.9,4.32,1.2,0.0,5,0,0,3,1,5,High Risk
890459623015,Organic Trail Mix #215,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",459.1,19.9,14.0,3.6,0.0,15.1,7.4,0,0,0,0,0,99,Moderate Risk
890459916295,Energy Drink with High Caffeine #216,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",46.7,10.5,91.6,0.0,0.0,0.4,0.0,6,1,0,2,0,68,Moderate Risk
890180589723,Adulterated Butter with Animal Fat & Starch #217,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",724.9,0.6,697.8,58.3,3.88,0.5,0.0,4,1,0,2,1,5,High Risk
890520066219,Adulterated Chilli Powder with Sudan Dye #218,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",245.7,3.5,732.4,3.4,0.0,6.0,14.7,4,1,0,0,1,48,High Risk
890408848455,Processed Nacho Chips #219,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",421.1,2.2,1039.6,8.4,0.94,6.1,3.7,5,1,0,1,0,51,Moderate Risk
890838690311,Carbonated Cola Drink #220,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",43.4,9.9,13.8,0.0,0.0,0.0,0.0,4,1,0,1,0,78,Moderate Risk
890209722221,Industrial White Sandwich Bread #221,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",291.9,5.4,483.9,1.3,0.0,8.8,1.8,4,0,0,2,0,84,Moderate Risk
890942654584,Fresh Butter #222,Dairy,"pasteurized cream, salt",781.3,0.1,615.1,58.0,0.0,0.9,0.0,0,0,0,0,0,77,Moderate Risk
890266480730,Greek Plain Yogurt #223,Dairy,"cultured pasteurized nonfat milk, live active cultures",62.7,3.9,34.3,0.5,0.0,9.4,0.0,0,0,0,0,0,99,Low Risk
890947349320,Low-Cost Synthetic Fruit Drink #224,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",57.5,16.4,46.5,0.0,0.0,0.0,0.0,6,2,0,2,1,18,High Risk
890557535297,Pure Ground Turmeric Powder #225,Spices & Condiments,100% turmeric rhizome powder,304.6,3.7,36.4,3.2,0.0,9.3,22.6,0,0,0,0,0,99,Low Risk
890964852176,Adulterated Chilli Powder with Sudan Dye #226,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",307.1,3.8,677.0,3.5,0.0,5.9,13.3,4,1,0,0,1,49,High Risk
890959024893,Fried Street-Style Savory Mix #227,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",539.3,1.5,1720.1,20.7,3.73,6.2,1.1,6,2,0,2,1,5,High Risk
890290348991,Energy Drink with High Caffeine #228,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",51.8,12.9,88.5,0.0,0.0,0.4,0.0,6,1,0,2,0,66,Moderate Risk
890298562883,Energy Drink with High Caffeine #229,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",45.8,12.7,69.2,0.0,0.0,0.4,0.0,6,1,0,2,0,66,Moderate Risk
890652302870,100% Whole Wheat Sourdough #230,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",273.8,1.3,422.4,0.5,0.0,10.4,6.3,0,0,0,0,0,99,Low Risk
890923304119,Carbonated Cola Drink #231,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",45.9,12.6,13.8,0.0,0.0,0.0,0.0,4,1,0,1,0,76,Moderate Risk
890597046019,Adulterated Mustard Oil with Argemone #232,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",795.7,0.0,5.3,10.9,1.57,0.0,0.0,3,1,0,0,1,15,High Risk
890749824027,Adulterated Turmeric with Metanil Yellow #233,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",245.0,2.3,170.7,1.3,0.0,4.7,12.1,3,1,0,0,1,56,High Risk
890737271837,Diet Soda with Multiple Sweeteners #234,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.0,0.0,34.2,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890319177231,Instant Fried Noodles #235,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",479.3,3.0,1951.9,10.8,0.46,9.2,2.7,5,1,0,2,0,47,Moderate Risk
890737097531,Adulterated Chilli Powder with Sudan Dye #236,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",313.4,4.6,711.5,4.0,0.0,6.2,13.7,4,1,0,0,1,49,High Risk
890179704731,Pure Extra Virgin Olive Oil #237,Spices & Condiments,100% extra virgin cold pressed olive oil,974.9,0.0,2.0,16.8,0.0,0.0,0.0,0,0,0,0,0,88,Low Risk
890471469269,Cream-Filled Sandwich Cookies #238,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",479.2,34.4,384.4,8.8,2.04,4.3,2.1,5,0,0,2,1,5,High Risk
890548173216,Greek Plain Yogurt #239,Dairy,"cultured pasteurized nonfat milk, live active cultures",59.4,3.6,40.7,0.5,0.0,10.2,0.0,0,0,0,0,0,99,Low Risk
890984450960,Adulterated Butter with Animal Fat & Starch #240,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",763.5,0.5,661.9,46.2,3.79,0.5,0.0,4,1,0,2,1,5,High Risk
890641836828,Organic Trail Mix #241,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",534.0,17.9,14.3,4.5,0.0,14.7,7.5,0,0,0,0,0,99,Low Risk
890669885142,Adulterated Mustard Oil with Argemone #242,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",887.0,0.0,5.4,14.3,1.71,0.0,0.0,3,1,0,0,1,10,High Risk
890990923970,Flavored Fruit Yogurt #243,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",111.0,18.4,64.4,1.4,0.0,3.8,0.5,3,1,0,1,0,77,Moderate Risk
890571847347,Pure Ground Turmeric Powder #244,Spices & Condiments,100% turmeric rhizome powder,346.1,3.4,42.5,3.1,0.0,9.5,24.1,0,0,0,0,0,99,Low Risk
890490561836,Dark Chocolate 85% #245,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",635.2,15.4,15.1,25.3,0.0,9.3,10.7,0,0,0,0,0,88,Low Risk
890264537225,Roasted Chickpeas #246,Snacks,"chickpeas, olive oil, sea salt",311.8,1.8,247.7,1.2,0.0,18.4,16.7,0,0,0,0,0,99,Low Risk
890901258061,Processed Nacho Chips #247,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",563.6,1.9,1098.1,8.2,0.87,6.3,4.2,5,1,0,1,0,51,Moderate Risk
